Sequences re-analyzed from Wang et al. 2010 doi: 10.1007/s12275-010-0151-5,,,,,,,
WS0902 sediment,JX226704.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226705.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226706.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226707.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226708.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226709.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226710.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226711.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226712.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226713.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226714.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
WS0902 sediment,JX226644.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_unclassified
WS0902 sediment,JX226653.1,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_fa,Woesearchaeales_ge
WS0902 sediment,JX227663.1,Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,PAUC26f_fa,PAUC26f_ge
WS0902 sediment,JX227616.1,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_15,Subgroup_15_fa,Subgroup_15_ge
WS0902 sediment,JX227517.1,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2_fa,Subgroup_2_ge
WS0902 sediment,JX227571.1,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2_fa,Subgroup_2_ge
WS0902 sediment,JX227633.1,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2_fa,Subgroup_2_ge
WS0902 sediment,JX227478.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227529.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227538.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227553.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227587.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227599.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227619.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227623.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227636.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227648.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227660.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227665.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227672.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227706.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227725.1,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21_or,Subgroup_21_fa,Subgroup_21_ge
WS0902 sediment,JX227495.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227542.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227589.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227603.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227657.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227670.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227700.1,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22_or,Subgroup_22_fa,Subgroup_22_ge
WS0902 sediment,JX227535.1,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26_or,Subgroup_26_fa,Subgroup_26_ge
WS0902 sediment,JX227649.1,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26_or,Subgroup_26_fa,Subgroup_26_ge
WS0902 sediment,JX227500.1,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5_or,Subgroup_5_fa,Subgroup_5_ge
WS0902 sediment,JX227548.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
WS0902 sediment,JX227574.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
WS0902 sediment,JX227581.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
WS0902 sediment,JX227613.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
WS0902 sediment,JX227714.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
WS0902 sediment,JX227481.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17_fa,Subgroup_17_ge
WS0902 sediment,JX227485.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17_fa,Subgroup_17_ge
WS0902 sediment,JX227592.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17_fa,Subgroup_17_ge
WS0902 sediment,JX227490.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227513.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227544.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227558.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227614.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227618.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227638.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227643.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227651.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227662.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227681.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227709.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227717.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227721.1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9_fa,Subgroup_9_ge
WS0902 sediment,JX227497.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227534.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227554.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227562.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227563.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227591.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227682.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227703.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227710.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured_ge
WS0902 sediment,JX227473.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae_ge
WS0902 sediment,JX227590.1,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured_ge
WS0902 sediment,JX227690.1,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured_ge
WS0902 sediment,JX227718.1,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured_ge
WS0902 sediment,JX227505.1,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
WS0902 sediment,JX227519.1,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
WS0902 sediment,JX227570.1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
WS0902 sediment,JX227628.1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
WS0902 sediment,JX227645.1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
WS0902 sediment,JX227684.1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
WS0902 sediment,JX227699.1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
WS0902 sediment,JX227556.1,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,PHOS-HE36_ge
WS0902 sediment,JX227484.1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured
WS0902 sediment,JX227601.1,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085_fa,S085_ge
WS0902 sediment,JX227625.1,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia_or,Sericytochromatia_fa,Sericytochromatia_ge
WS0902 sediment,JX227524.1,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales_fa,Dadabacteriales_ge
WS0902 sediment,JX227540.1,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales_fa,Dadabacteriales_ge
WS0902 sediment,JX227579.1,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales_fa,Dadabacteriales_ge
WS0902 sediment,JX227650.1,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales_fa,Dadabacteriales_ge
WS0902 sediment,JX227565.1,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales_fa,Babeliales_ge
WS0902 sediment,JX227585.1,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales_fa,Babeliales_ge
WS0902 sediment,JX227629.1,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales_fa,Babeliales_ge
WS0902 sediment,JX227488.1,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_ge
WS0902 sediment,JX227545.1,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_ge
WS0902 sediment,JX227654.1,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_ge
WS0902 sediment,JX227661.1,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_ge
WS0902 sediment,JX227666.1,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_ge
WS0902 sediment,JX227537.1,Bacteria,Elusimicrobiota,Lineage_IIc,Lineage_IIc_or,Lineage_IIc_fa,Lineage_IIc_ge
WS0902 sediment,JX227528.1,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge
WS0902 sediment,JX227577.1,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge
WS0902 sediment,JX227713.1,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge
WS0902 sediment,JX227559.1,Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group_or,PAUC43f_marine_benthic_group_fa,PAUC43f_marine_benthic_group_ge
WS0902 sediment,JX227567.1,Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group_or,PAUC43f_marine_benthic_group_fa,PAUC43f_marine_benthic_group_ge
WS0902 sediment,JX227572.1,Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group_or,PAUC43f_marine_benthic_group_fa,PAUC43f_marine_benthic_group_ge
WS0902 sediment,JX227647.1,Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group_or,PAUC43f_marine_benthic_group_fa,PAUC43f_marine_benthic_group_ge
WS0902 sediment,JX227476.1,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae_ge
WS0902 sediment,JX227669.1,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae_ge
WS0902 sediment,JX227532.1,Bacteria,Latescibacterota,Latescibacterota_cl,Latescibacterota_or,Latescibacterota_fa,Latescibacterota_ge
WS0902 sediment,JX227479.1,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,wb1-A12
WS0902 sediment,JX227596.1,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,wb1-A12
WS0902 sediment,JX227602.1,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,wb1-A12
WS0902 sediment,JX227653.1,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,wb1-A12
WS0902 sediment,JX227694.1,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,wb1-A12
WS0902 sediment,JX227487.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227498.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227530.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227546.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227547.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227564.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227588.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227598.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227620.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227642.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227678.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227685.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227705.1,Bacteria,Myxococcota,bacteriap25,bacteriap25_or,bacteriap25_fa,bacteriap25_ge
WS0902 sediment,JX227539.1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
WS0902 sediment,JX227477.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227504.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227608.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227652.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227707.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227712.1,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
WS0902 sediment,JX227493.1,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured
WS0902 sediment,JX227480.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227501.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227527.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227536.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227541.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227568.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227569.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227600.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227612.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227627.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227639.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227641.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227674.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227683.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227702.1,Bacteria,NB1-j,NB1-j_cl,NB1-j_or,NB1-j_fa,NB1-j_ge
WS0902 sediment,JX227604.1,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina
WS0902 sediment,JX227720.1,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina
WS0902 sediment,JX227549.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227580.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227582.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227594.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227624.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227659.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227695.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227704.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227723.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227727.1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
WS0902 sediment,JX227496.1,Bacteria,Patescibacteria,ABY1,Candidatus_Buchananbacteria,Candidatus_Buchananbacteria_fa,Candidatus_Buchananbacteria_ge
WS0902 sediment,JX227716.1,Bacteria,Patescibacteria,ABY1,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria_fa,Candidatus_Kuenenbacteria_ge
WS0902 sediment,JX227724.1,Bacteria,Patescibacteria,ABY1,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria_fa,Candidatus_Kuenenbacteria_ge
WS0902 sediment,JX227671.1,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria_fa,Candidatus_Chisholmbacteria_ge
WS0902 sediment,JX227701.1,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria_fa,Candidatus_Curtissbacteria_ge
WS0902 sediment,JX227726.1,Bacteria,Planctomycetota,BD7-11,BD7-11_or,BD7-11_fa,BD7-11_ge
WS0902 sediment,JX227483.1,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge
WS0902 sediment,JX227675.1,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge
WS0902 sediment,JX227708.1,Bacteria,Planctomycetota,OM190,OM190_or,OM190_fa,OM190_ge
WS0902 sediment,JX227510.1,Bacteria,Planctomycetota,Phycisphaerae,C86,C86_fa,C86_ge
WS0902 sediment,JX227507.1,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a_fa,CCM11a_ge
WS0902 sediment,JX227626.1,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a_fa,CCM11a_ge
WS0902 sediment,JX227698.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
WS0902 sediment,JX227711.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
WS0902 sediment,JX227502.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured
WS0902 sediment,JX227561.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group
WS0902 sediment,JX227593.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group
WS0902 sediment,JX227719.1,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group
WS0902 sediment,JX227515.1,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage_or,Pla4_lineage_fa,Pla4_lineage_ge
WS0902 sediment,JX227688.1,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage_or,Pla4_lineage_fa,Pla4_lineage_ge
WS0902 sediment,JX227552.1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
WS0902 sediment,JX227622.1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
WS0902 sediment,JX227656.1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
WS0902 sediment,JX227486.1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified
WS0902 sediment,JX227617.1,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured_ge
WS0902 sediment,JX227506.1,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44_fa,AT-s3-44_ge
WS0902 sediment,JX227575.1,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44_fa,AT-s3-44_ge
WS0902 sediment,JX227607.1,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44_fa,AT-s3-44_ge
WS0902 sediment,JX227634.1,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured_ge
WS0902 sediment,JX227635.1,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured_ge
WS0902 sediment,JX227715.1,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured_ge
WS0902 sediment,JX227509.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured
WS0902 sediment,JX227566.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured
WS0902 sediment,JX227576.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured
WS0902 sediment,JX227606.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured
WS0902 sediment,JX227640.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured
WS0902 sediment,JX227722.1,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas
